,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
1073,POINT (37.55407045261659 3.355207586186412),0,25.32499885559082,21.75,30.799997329711914,19.866666793823242,1.8816667795181274,2.616666555404663,train
1074,POINT (40.22206684645157 -2.38502707933733),0,27.049997329711914,67.0,30.900001525878906,23.16666603088379,2.5833332538604736,3.2166664600372314,train
1075,POINT (36.50304157019675 4.325388093035495),0,26.475000381469727,33.16666793823242,32.81666946411133,20.125,1.9441665410995483,2.1750001907348633,train
1076,POINT (39.09018958846097 -1.33399819691749),0,26.45833396911621,47.58333206176758,31.40833282470703,21.524999618530273,2.234999895095825,2.5416665077209473,train
1077,POINT (37.39237370147508 1.657391699200517),0,24.258331298828125,31.33333396911621,29.891664505004883,18.641666412353516,1.8958333730697632,2.358333110809326,train
1078,POINT (36.74558669690902 -0.929756319063705),0,15.066666603088379,126.25,20.941665649414062,9.183333396911621,1.3233333826065063,2.6416666507720947,train
1079,POINT (35.332891 0.376299),1,17.0,31.0,24.0,10.0,1.0,2.0,test
1080,POINT (37.5542852 -0.4680417),1,19.0,34.0,25.0,13.0,1.0,3.0,test
1081,POINT (37.4958208 -2.8119982),1,22.0,64.0,29.0,14.0,1.0,3.0,test
1082,POINT (35.9860467 0.4708033),1,25.0,24.0,33.0,16.0,1.0,2.0,test
1083,POINT (34.78389669 -0.08750075),1,24.0,87.0,30.0,17.0,1.0,2.0,test
1084,POINT (34.64395 -0.3880489),1,23.0,66.0,30.0,16.0,1.0,3.0,test
1085,POINT (37.5062 -0.46959),1,18.0,36.0,26.0,11.0,1.0,3.0,test
1086,POINT (34.8190985 -0.2015921),1,23.0,77.0,30.0,17.0,1.0,3.0,test
1087,POINT (35.2106801 1.0580648),1,19.0,36.0,27.0,11.0,1.0,2.0,test
1088,POINT (36.801239 -1.261967),1,20.0,91.0,27.0,14.0,1.0,2.0,test
1089,POINT (36.8510154 -1.210481),1,21.0,83.0,27.0,14.0,1.0,3.0,test
1090,POINT (39.978629 -3.173256),1,26.0,51.0,31.0,22.0,2.0,2.0,test
1091,POINT (36.379493 0.277717),1,17.0,48.0,25.0,9.0,1.0,2.0,test
1092,POINT (39.926188 -3.201484),1,26.0,56.0,30.0,22.0,2.0,2.0,test
1093,POINT (34.120941 0.354647),1,23.0,139.0,29.0,17.0,1.0,2.0,test
1094,POINT (37.24501 -1.58253),1,21.0,82.0,27.0,14.0,1.0,3.0,test
1095,POINT (34.75862115 0.81863313),1,20.0,101.0,27.0,13.0,1.0,2.0,test
1096,POINT (34.0804772 0.1359984),1,23.0,132.0,29.0,17.0,1.0,2.0,test
1097,POINT (37.4914015 -0.6879248),1,23.0,98.0,29.0,16.0,1.0,3.0,test
1098,POINT (34.8391333 -0.1547748),1,24.0,139.0,30.0,17.0,1.0,2.0,test
1099,POINT (34.9723436 -0.2704773),1,23.0,128.0,30.0,16.0,1.0,3.0,test
1100,POINT (37.2372161 -0.6430817),1,22.0,85.0,29.0,15.0,1.0,2.0,test
1101,POINT (37.6630762 -0.0869941),1,20.0,372.0,25.0,14.0,1.0,2.0,test
1102,POINT (37.6090933 0.4831488),1,24.0,117.0,30.0,17.0,2.0,2.0,test
1103,POINT (34.8515518 0.4488162),1,20.0,246.0,26.0,14.0,1.0,2.0,test
1104,POINT (36.0595 -1.79007),1,25.0,89.0,30.0,20.0,2.0,2.0,test
1105,POINT (34.234243 0.08633),1,22.0,231.0,27.0,17.0,2.0,2.0,test
1106,POINT (34.282978 0.060405),1,22.0,244.0,27.0,16.0,1.0,2.0,test
1107,POINT (34.6322457 0.7521147),1,20.0,211.0,26.0,14.0,1.0,1.0,test
1108,POINT (34.665526 0.79611),1,20.0,206.0,26.0,14.0,1.0,1.0,test
1109,POINT (37.46312 -0.605488),1,21.0,249.0,27.0,16.0,1.0,3.0,test
1110,POINT (34.9498236 -0.1123415),1,23.0,194.0,28.0,17.0,1.0,1.0,test
1111,POINT (36.6000688 -1.2380939),1,18.0,212.0,23.0,12.0,1.0,2.0,test
1112,POINT (34.02947606 0.13556866),1,22.0,181.0,28.0,17.0,2.0,2.0,test
1113,POINT (34.223145 -0.931085),1,22.0,196.0,28.0,17.0,2.0,2.0,test
1114,POINT (34.193631 0.407613),1,22.0,233.0,27.0,16.0,2.0,2.0,test
1115,POINT (34.718649 0.791408),1,19.0,215.0,25.0,14.0,1.0,1.0,test
1116,POINT (34.572403 0.592516),1,20.0,249.0,26.0,15.0,1.0,2.0,test
1117,POINT (34.130802 0.275283),1,21.0,203.0,27.0,16.0,2.0,2.0,test
1118,POINT (34.619328 0.53956),1,20.0,245.0,26.0,15.0,1.0,1.0,test
1119,POINT (34.526797 0.53375),1,21.0,248.0,26.0,15.0,1.0,2.0,test
1120,POINT (39.922783 -3.354173),1,25.0,222.0,28.0,21.0,2.0,3.0,test
1121,POINT (34.712431 0.614218),1,20.0,254.0,26.0,15.0,1.0,2.0,test
1122,POINT (34.205855 0.306227),1,21.0,245.0,27.0,16.0,2.0,2.0,test
1123,POINT (39.785375 -3.28971),1,24.0,186.0,28.0,21.0,2.0,2.0,test
1124,POINT (34.663567 0.724692),1,20.0,233.0,25.0,14.0,1.0,1.0,test
1125,POINT (34.758714 0.611434),1,20.0,248.0,25.0,14.0,1.0,1.0,test
1126,POINT (36.65172 -1.21822),1,16.0,171.0,21.0,12.0,1.0,2.0,test
1127,POINT (35.276148 0.9346573),1,18.0,125.0,24.0,12.0,1.0,1.0,test
1128,POINT (35.13701 1.209044),1,17.0,185.0,22.0,11.0,1.0,2.0,test
1129,POINT (37.72824 -0.50537),1,21.0,82.0,26.0,17.0,1.0,2.0,test
1130,POINT (36.7136013 -1.2202514),1,17.0,182.0,22.0,13.0,1.0,2.0,test
1131,POINT (36.2154 -0.05862),1,14.0,159.0,21.0,8.0,1.0,2.0,test
1132,POINT (37.50348991 -0.418800298),1,18.0,290.0,22.0,13.0,1.0,2.0,test
1133,POINT (36.6749358 -1.2721495),1,17.0,154.0,22.0,13.0,1.0,2.0,test
1134,POINT (35.4396694 2.2449935),1,26.0,63.0,32.0,19.0,2.0,2.0,test
1135,POINT (35.32052 1.03927),1,16.0,158.0,21.0,10.0,1.0,2.0,test
1136,POINT (34.1957768 0.1865098),1,22.0,189.0,27.0,16.0,2.0,2.0,test
1137,POINT (34.9473893 0.6426725),1,19.0,208.0,25.0,13.0,1.0,2.0,test
1138,POINT (35.8670144 -1.088047),1,17.0,100.0,22.0,12.0,1.0,2.0,test
1139,POINT (37.6911151 -0.4674532),1,20.0,104.0,25.0,16.0,1.0,2.0,test
1140,POINT (37.46388 -2.71889),1,21.0,81.0,26.0,16.0,1.0,2.0,test
1141,POINT (35.95504539 -1.089464671),1,17.0,100.0,22.0,12.0,1.0,2.0,test
1142,POINT (34.353459 0.375406),1,21.0,149.0,27.0,15.0,1.0,2.0,test
1143,POINT (34.769073 0.742881),1,19.0,156.0,24.0,13.0,1.0,1.0,test
1144,POINT (40.149244 -2.854301),1,24.0,112.0,28.0,21.0,2.0,4.0,test
1145,POINT (35.06756 -0.7095333333333333),1,17.0,118.0,23.0,12.0,1.0,2.0,test
1146,POINT (36.6828133 -1.3917111),1,17.0,40.0,22.0,12.0,1.0,2.0,test
1147,POINT (36.16851 -0.07661),1,14.0,103.0,20.0,8.0,1.0,2.0,test
1148,POINT (36.8118104 -1.3114041),1,18.0,39.0,23.0,13.0,1.0,2.0,test
1149,POINT (35.130475 1.2644533),1,16.0,110.0,21.0,10.0,1.0,2.0,test
1150,POINT (37.3548904 -0.6789786),1,20.0,15.0,25.0,15.0,1.0,2.0,test
1151,POINT (35.1028248 1.1312688),1,17.0,98.0,23.0,11.0,1.0,1.0,test
1152,POINT (35.27245 1.02563),1,16.0,92.0,22.0,10.0,1.0,1.0,test
1153,POINT (36.7758961 -1.4067127),1,18.0,30.0,23.0,13.0,1.0,2.0,test
1154,POINT (34.4097408 -1.0623482),1,20.0,71.0,26.0,15.0,1.0,2.0,test
1155,POINT (35.12113 1.02874),1,17.0,100.0,23.0,11.0,1.0,1.0,test
1156,POINT (36.6571219 -1.460546),1,17.0,44.0,22.0,12.0,1.0,2.0,test
1157,POINT (34.544012 -1.1260291),1,20.0,84.0,25.0,14.0,1.0,2.0,test
1158,POINT (34.0517858 0.0835315),1,21.0,46.0,27.0,16.0,1.0,2.0,test
1159,POINT (34.9299407 0.9187688),1,17.0,145.0,23.0,12.0,1.0,2.0,test
1160,POINT (39.896317 -3.435616),1,23.0,77.0,26.0,20.0,2.0,3.0,test
1161,POINT (36.7365136 -1.2652821),1,16.0,23.0,21.0,11.0,1.0,2.0,test
1162,POINT (34.9694373 0.9027378),1,17.0,147.0,22.0,12.0,1.0,2.0,test
1163,POINT (34.8711783 0.8730617),1,17.0,144.0,22.0,12.0,1.0,2.0,test
1164,POINT (35.3971826 -0.8499149),1,16.0,46.0,21.0,10.0,1.0,1.0,test
1165,POINT (35.0565393 0.9658551),1,16.0,142.0,22.0,11.0,1.0,1.0,test
1166,POINT (35.7 0.7),1,22.0,111.0,28.0,16.0,1.0,2.0,test
1167,POINT (34.3011872 0.18357708),1,21.0,100.0,26.0,15.0,1.0,2.0,test
1168,POINT (34.350195 0.213035),1,20.0,112.0,26.0,15.0,1.0,2.0,test
1169,POINT (36.8890826 -1.2927264),1,18.0,15.0,23.0,12.0,1.0,2.0,test
1170,POINT (37.62923 -0.3609017),1,17.0,25.0,22.0,13.0,1.0,2.0,test
1171,POINT (36.2218897 0.0740275),1,16.0,128.0,22.0,10.0,1.0,1.0,test
1172,POINT (35.6917062 -0.4105983),1,12.0,145.0,17.0,6.0,1.0,1.0,test
1173,POINT (36.64176 -1.344176),1,16.0,17.0,21.0,11.0,1.0,2.0,test
1174,POINT (35.0912238 1.2786379),1,16.0,170.0,21.0,11.0,1.0,2.0,test
1175,POINT (34.932228 -0.1793386),1,22.0,69.0,28.0,15.0,1.0,2.0,test
1176,POINT (37.733 -3.176272),1,19.0,11.0,24.0,14.0,1.0,2.0,test
1177,POINT (35.4120332 -0.794748),1,15.0,92.0,21.0,9.0,1.0,1.0,test
1178,POINT (36.272508 0.1490446),1,16.0,145.0,22.0,9.0,1.0,2.0,test
1179,POINT (36.8757767 -1.1768867),1,17.0,18.0,23.0,12.0,1.0,2.0,test
1180,POINT (35.4083459 -0.9460694),1,17.0,53.0,23.0,10.0,1.0,2.0,test
1181,POINT (34.9338462 0.8261664),1,17.0,178.0,23.0,11.0,1.0,2.0,test
1182,POINT (34.36188958 0.1411326),1,21.0,137.0,27.0,15.0,1.0,2.0,test
1183,POINT (36.2313166 0.1184169),1,17.0,137.0,23.0,10.0,1.0,2.0,test
1184,POINT (35.22098 0.982222),1,16.0,151.0,22.0,10.0,1.0,2.0,test
1185,POINT (34.6187514 0.6014712),1,19.0,150.0,26.0,13.0,1.0,2.0,test
1186,POINT (35.0279743 1.0062866),1,17.0,94.0,24.0,10.0,1.0,2.0,test
1187,POINT (34.8084243 0.7836838),1,18.0,135.0,25.0,12.0,1.0,2.0,test
1188,POINT (34.122071 0.208277),1,21.0,108.0,27.0,15.0,1.0,2.0,test
1189,POINT (38.569486 -0.384357),1,24.0,1.0,29.0,18.0,1.0,2.0,test
1190,POINT (38.569491 -0.448273),1,23.0,1.0,29.0,18.0,1.0,2.0,test
1191,POINT (35.3539973 -0.83427),1,16.0,67.0,23.0,10.0,1.0,2.0,test
1192,POINT (34.71385447 0.71728245),1,19.0,146.0,25.0,12.0,1.0,2.0,test
1193,POINT (37.0520633333333 -0.581825),1,17.0,42.0,23.0,11.0,1.0,2.0,test
1194,POINT (36.61225 -1.28124),1,17.0,26.0,23.0,10.0,1.0,2.0,test
1195,POINT (37.112393 -0.63085),1,18.0,30.0,24.0,12.0,1.0,3.0,test
1196,POINT (34.134939 0.412595),1,22.0,170.0,28.0,16.0,1.0,2.0,test
1197,POINT (34.26213 0.357372),1,22.0,162.0,28.0,16.0,1.0,2.0,test
1198,POINT (34.530511 0.592816),1,21.0,156.0,27.0,15.0,1.0,2.0,test
1199,POINT (34.23226 0.246346),1,22.0,156.0,27.0,16.0,1.0,2.0,test
1200,POINT (37.6656205 -0.4155722),1,21.0,169.0,26.0,15.0,1.0,2.0,test
1201,POINT (36.198206 -0.0203227),1,15.0,57.0,21.0,8.0,1.0,2.0,test
1202,POINT (37.65946 -0.318592),1,20.0,207.0,26.0,15.0,1.0,2.0,test
1203,POINT (37.298427 -0.62385),1,22.0,119.0,28.0,16.0,1.0,2.0,test
1204,POINT (34.4907171 0.3690245),1,22.0,144.0,28.0,15.0,1.0,2.0,test
1205,POINT (34.4525769 -1.0651551),1,21.0,131.0,27.0,15.0,1.0,2.0,test
1206,POINT (37.3611863 -0.6328785),1,22.0,115.0,28.0,16.0,1.0,2.0,test
1207,POINT (35.4640089 -0.7756736),1,16.0,110.0,21.0,10.0,1.0,2.0,test
1208,POINT (36.8007417 -1.14803),1,18.0,160.0,24.0,13.0,1.0,2.0,test
1209,POINT (35.044426 1.942783),1,21.0,45.0,27.0,15.0,1.0,2.0,test
1210,POINT (37.82998 -0.335613),1,23.0,181.0,28.0,18.0,2.0,2.0,test
1211,POINT (37.2896832 -0.6675702),1,21.0,193.0,27.0,16.0,1.0,2.0,test
1212,POINT (37.52088 -0.51003),1,20.0,261.0,25.0,14.0,1.0,2.0,test
1213,POINT (37.5912438 -0.3977889),1,19.0,309.0,24.0,14.0,1.0,2.0,test
1214,POINT (37.83991685 -0.381526441),1,23.0,179.0,28.0,18.0,2.0,2.0,test
1215,POINT (34.172837 0.357263),1,22.0,96.0,28.0,16.0,1.0,2.0,test
1216,POINT (34.228482 0.381902),1,22.0,97.0,28.0,16.0,1.0,2.0,test
1217,POINT (35.2838259 -0.8754993),1,18.0,106.0,24.0,11.0,1.0,3.0,test
1218,POINT (34.869219 0.7908147),1,19.0,46.0,26.0,12.0,1.0,2.0,test
1219,POINT (37.0305143 -0.6272506),1,17.0,86.0,23.0,11.0,1.0,3.0,test
1220,POINT (37.715767203758105 -2.304178703766572),0,22.149999618530273,52.5,27.799997329711914,16.508333206176758,1.8366669416427612,3.0333330631256104,test
1221,POINT (39.00934121289021 -4.001994590752469),0,23.96666717529297,58.41666793823242,28.70833396911621,19.241666793823242,2.2783334255218506,2.808333396911621,test
1222,POINT (35.69455781448918 1.899936825912787),0,23.483335494995117,43.16666793823242,29.76666831970215,17.191667556762695,1.7941666841506958,2.308333396911621,test
1223,POINT (37.23067695033356 1.333998196917489),0,19.541667938232422,53.16666793823242,24.891664505004883,14.200000762939453,1.6350001096725464,2.2166666984558105,test
1224,POINT (39.81782496859778 -1.172301445775975),0,27.608335494995117,37.33333206176758,32.47499465942383,22.725000381469727,2.4066665172576904,2.374999761581421,test
1225,POINT (40.22206684645157 -1.657391699200518),0,27.391664505004883,45.0,31.808334350585938,22.950002670288086,2.5,2.566666603088379,test
1226,POINT (35.04777080992313 -0.687211192351434),0,17.924999237060547,131.4166717529297,24.03333282470703,11.825000762939453,1.4458333253860474,2.441666603088379,test
1227,POINT (34.481832180927825 0.040424187785378),0,21.808332443237305,143.0833282470703,27.708335876464844,15.90000057220459,1.7999998331069946,2.5166666507720947,test
1228,POINT (39.89867334416854 -2.465875454908087),0,26.174997329711914,64.08333587646484,30.125,22.200002670288086,2.444166421890259,2.6999998092651367,test
1229,POINT (36.74558669690902 -0.28296931449765),0,13.47499942779541,93.66666412353516,19.783334732055664,7.191667079925537,1.1991666555404663,2.1500000953674316,test
1230,POINT (35.77540619005994 1.495694948059003),0,23.725000381469727,46.0,30.28333282470703,17.16666603088379,1.837499976158142,2.4083333015441895,test
1231,POINT (39.89867334416854 -3.355207586186413),0,25.0,74.25,28.600000381469727,21.383333206176758,2.552500009536743,3.575000047683716,test
1232,POINT (41.1113989777299 -1.819088450342031),0,27.233335494995117,68.08333587646484,30.7166690826416,23.758333206176758,2.7233333587646484,3.7166669368743896,test
1233,POINT (39.00934121289021 -2.789268957191115),0,25.766664505004883,70.5,30.799997329711914,20.70833396911621,2.248333215713501,2.450000047683716,test
1234,POINT (35.77540619005994 1.57654332362976),0,24.083335876464844,42.08333206176758,30.583330154418945,17.58333396911621,1.8633332252502441,2.3333334922790527,test
1235,POINT (37.23067695033356 1.253149821346732),0,16.116666793823242,64.41666412353516,21.41666603088379,10.766666412353516,1.3799999952316284,2.366666555404663,test
1236,POINT (40.54546034873459 1.899936825912787),0,27.725004196166992,28.83333396911621,32.90833282470703,22.53333282470703,2.1558334827423096,2.8500001430511475,test
1237,POINT (39.49443146631476 0.929756319063705),0,28.183334350585938,24.75,33.86666488647461,22.48333168029785,2.183333158493042,2.375,test
1238,POINT (38.524250959465675 -4.163691341893982),0,23.400001525878906,55.41666793823242,28.641664505004883,18.125,2.123333215713501,2.866666793823242,test
1239,POINT (39.332734715173245 0.040424187785378),0,27.09999656677246,26.75,32.24166488647461,21.958335876464844,2.181666851043701,2.4166667461395264,test
1240,POINT (37.55407045261659 -0.28296931449765),0,16.94999885559082,164.5,22.01666831970215,11.899998664855957,1.4591666460037231,2.633333206176758,test
1241,POINT (37.715767203758105 0.52551444120992),0,23.575002670288086,44.83333206176758,30.174997329711914,16.941667556762695,1.7958334684371948,2.7916667461395264,test
1242,POINT (34.643528932069344 -1.172301445775975),0,20.683332443237305,111.58333587646484,26.58333396911621,14.791666984558105,1.6891666650772095,2.4750001430511475,test
1243,POINT (36.42219319462599 -0.687211192351434),0,17.075000762939453,52.16666793823242,24.53333282470703,9.633333206176758,1.3691664934158325,2.174999713897705,test
1244,POINT (35.93710294120145 -0.121272563356135),0,18.399999618530273,80.08333587646484,25.833335876464844,10.991665840148926,1.4299999475479126,2.1583330631256104,test
1245,POINT (36.826435072479775 -0.363817690068406),0,14.558334350585938,99.66666412353516,20.608333587646484,8.533333778381348,1.2924998998641968,2.433333158493042,test
1246,POINT (39.65612821745627 -3.274359210615655),0,25.20833396911621,67.91666412353516,29.350000381469727,21.058334350585938,2.4200000762939453,2.75,test
1247,POINT (34.88607405878161 -1.253149821346732),0,18.058332443237305,117.16666412353516,23.774999618530273,12.358332633972168,1.466666579246521,2.383333444595337,test
1248,POINT (37.47322207704583 1.091453070205218),0,23.28333282470703,38.33333206176758,29.308332443237305,17.274999618530273,1.8433332443237305,2.5333335399627686,test
1249,POINT (35.290315936635395 1.091453070205218),0,15.758334159851074,101.0,21.58333396911621,9.949999809265137,1.2999999523162842,2.116666793823242,test
1250,POINT (34.80522568321086 -1.091453070205219),0,19.47500228881836,122.58333587646484,25.366666793823242,13.574999809265137,1.5833333730697632,2.4666666984558105,test
1251,POINT (36.26049644348448 2.061633577054301),0,26.89166831970215,25.83333396911621,34.21666717529297,19.59166717529297,1.979166865348816,2.2833330631256104,test
1252,POINT (40.868853851017626 3.840297839610954),0,25.674997329711914,23.83333396911621,31.35833168029785,19.94999885559082,1.9491666555404663,2.4166667461395264,test
1253,POINT (37.715767203758105 1.495694948059003),0,24.82499885559082,31.66666603088379,30.808332443237305,18.841665267944336,1.9191665649414062,2.491666555404663,test
1254,POINT (39.89867334416854 -1.172301445775975),0,27.608335494995117,37.16666793823242,32.39999771118164,22.82499885559082,2.422499895095825,2.3999998569488525,test
1255,POINT (34.481832180927825 -0.687211192351434),0,21.333332061767578,117.08333587646484,27.299997329711914,15.34999942779541,1.7641667127609253,2.5333335399627686,test
1256,POINT (36.50304157019675 -0.28296931449765),0,14.249999046325684,79.5,21.441665649414062,7.083333492279053,1.2300000190734863,2.4666666984558105,test
1257,POINT (38.524250959465675 -3.355207586186413),0,23.474998474121094,66.58333587646484,28.749998092651367,18.191667556762695,2.069166660308838,2.8083336353302,test
1258,POINT (38.8476444617487 -2.546723830478843),0,25.666664123535156,66.91666412353516,30.508333206176758,20.816667556762695,2.2199997901916504,2.5249998569488525,test
1259,POINT (39.251886339602486 -0.040424187785379),0,27.308334350585938,27.0,32.55833435058594,22.025001525878906,2.195000171661377,2.4833333492279053,test
1260,POINT (40.949702226588386 -1.33399819691749),0,27.150001525878906,48.5,31.05000114440918,23.28333282470703,2.554166793823242,2.8583333492279053,test
1261,POINT (40.949702226588386 -0.52551444120992),0,27.70833396911621,33.41666793823242,32.13333511352539,23.23333168029785,2.443333148956299,2.933333158493042,test
1262,POINT (40.38376359759308 -1.980785201483545),0,27.0,64.66666412353516,30.699996948242188,23.32499885559082,2.5391666889190674,2.7916669845581055,test
1263,POINT (37.95831233047038 -0.52551444120992),0,21.116666793823242,67.75,25.96666717529297,16.30000114440918,1.8191665410995483,2.624999761581421,test
1264,POINT (37.23067695033356 1.091453070205218),0,20.733333587646484,60.41666793823242,27.15833282470703,14.291665077209473,1.657500147819519,2.433333158493042,test
1265,POINT (38.443402583894915 0.040424187785378),0,25.083330154418945,36.33333206176758,30.325002670288086,19.84166717529297,2.068333387374878,2.491666793823242,test
1266,POINT (34.40098380535707 0.363817690068406),0,21.70833396911621,155.6666717529297,27.83333396911621,15.61666488647461,1.8141666650772095,2.5,test
1267,POINT (38.12000908161189 2.385027079337329),0,23.691667556762695,33.91666793823242,28.90833282470703,18.424999237060547,1.8274999856948853,2.433333396911621,test
1268,POINT (37.55407045261659 -2.142481952625059),0,21.608335494995117,57.75,27.475000381469727,15.741665840148926,1.7666667699813843,3.0,test
1269,POINT (40.868853851017626 -1.414846572488247),0,27.116668701171875,50.91666793823242,30.899999618530273,23.33333396911621,2.565000057220459,2.875,test
1270,POINT (39.332734715173245 1.414846572488246),0,27.67500114440918,26.0,33.20000076293945,22.16666603088379,2.115833282470703,2.5250000953674316,test
1271,POINT (40.141218470880816 1.010604694634461),0,28.28333282470703,26.91666603088379,33.57500076293945,23.008337020874023,2.2158334255218506,2.758333206176758,test
1272,POINT (40.788005475446866 3.436055961757169),0,25.183332443237305,26.16666603088379,30.583335876464844,19.816665649414062,1.9241665601730347,2.5416667461395264,test
1273,POINT (34.80522568321086 0.444666065639163),0,20.29166603088379,156.25,26.58333396911621,14.02500057220459,1.657500147819519,2.500000238418579,test
1274,POINT (35.20946756106464 -0.687211192351434),0,17.75,117.5,23.958335876464844,11.541666984558105,1.4233335256576538,2.4083333015441895,test
1275,POINT (36.01795131677221 1.172301445775975),0,22.508331298828125,48.0,29.5,15.558333396911621,1.7591665983200073,2.3833329677581787,test
1276,POINT (40.54546034873459 -0.28296931449765),0,27.80000114440918,30.16666603088379,32.40833282470703,23.19999885559082,2.362499952316284,2.808333396911621,test
1277,POINT (40.54546034873459 0.687211192351434),0,28.758333206176758,29.5,34.358333587646484,23.158334732055664,2.308333396911621,2.7250001430511475,test
1278,POINT (40.788005475446866 -0.121272563356135),0,28.000001907348633,30.5,32.92499923706055,23.099998474121094,2.381666660308838,2.875,test
1279,POINT (38.03916070604113 2.223330328195815),0,23.258331298828125,37.16666793823242,28.233335494995117,18.283334732055664,1.8291665315628052,2.4166667461395264,test
1280,POINT (36.01795131677221 0.040424187785378),0,19.108333587646484,80.66666412353516,26.474998474121094,11.766667366027832,1.475000023841858,2.308333396911621,test
1281,POINT (38.92849283731946 -1.57654332362976),0,26.291669845581055,52.16666793823242,31.149999618530273,21.425003051757812,2.2208330631256104,2.5833332538604736,test
1282,POINT (36.50304157019675 -1.495694948059003),0,22.20833396911621,56.83333206176758,28.558334350585938,15.850001335144043,1.6808334589004517,2.616666793823242,test
1283,POINT (36.826435072479775 -1.091453070205219),0,18.408334732055664,96.91666412353516,24.258333206176758,12.583333015441895,1.465000033378601,2.816666603088379,test
1284,POINT (40.70715709987611 -0.121272563356135),0,28.03333854675293,29.66666603088379,33.00833511352539,23.04166603088379,2.367500066757202,2.825000047683716,test
1285,POINT (38.20085745718265 0.121272563356135),0,23.983335494995117,44.08333206176758,29.28333282470703,18.69999885559082,1.9950000047683716,2.5333335399627686,test
1286,POINT (34.88607405878161 2.789268957191114),0,25.66666603088379,39.08333206176758,32.28333282470703,19.04166603088379,1.9008331298828125,2.1999998092651367,test
1287,POINT (39.89867334416854 -2.546723830478843),0,25.950002670288086,64.83333587646484,29.866662979125977,22.04166603088379,2.441666603088379,2.816666603088379,test
1288,POINT (40.54546034873459 -1.253149821346732),0,27.48332977294922,41.33333206176758,31.89166831970215,23.08333396911621,2.504166603088379,2.7083332538604736,test
1289,POINT (39.09018958846097 1.172301445775975),0,27.48333168029785,23.58333396911621,33.108333587646484,21.85833168029785,2.1391665935516357,2.174999952316284,test
1290,POINT (38.524250959465675 1.657391699200517),0,26.966665267944336,26.08333396911621,32.891666412353516,21.024999618530273,2.0799996852874756,2.1499998569488525,test
1291,POINT (36.826435072479775 -0.363817690068406),0,14.558334350585938,99.66666412353516,20.608333587646484,8.533333778381348,1.2924998998641968,2.433333158493042,test
1292,POINT (35.290315936635395 2.142481952625058),0,24.683332443237305,40.5,30.94999885559082,18.41666603088379,1.8991665840148926,2.2166666984558105,test
1293,POINT (39.332734715173245 1.091453070205218),0,27.974998474121094,25.16666603088379,33.79166793823242,22.14166831970215,2.1616666316986084,2.3416666984558105,test
1294,POINT (35.69455781448918 -0.28296931449765),0,13.59999942779541,103.41666412353516,19.991666793823242,7.225000381469727,1.1449998617172241,2.2083332538604736,test
1295,POINT (36.66473832133826 -1.091453070205219),0,14.841667175292969,110.66666412353516,20.64166831970215,9.050000190734863,1.282500147819519,2.566666841506958,test
1296,POINT (37.47322207704583 -1.899936825912788),0,20.16666603088379,61.83333206176758,25.375,14.950000762939453,1.6716667413711548,2.9833333492279053,test
1297,POINT (35.12861918549388 -0.929756319063705),0,18.44999885559082,109.0,24.766664505004883,12.158332824707031,1.4808334112167358,2.424999952316284,test
1298,POINT (40.62630872430535 1.899936825912787),0,27.941667556762695,29.75,33.43333053588867,22.44999885559082,2.1691668033599854,2.9166667461395264,test
1299,POINT (38.524250959465675 -3.112662459474143),0,24.166664123535156,79.16666412353516,29.491666793823242,18.85833168029785,2.1016666889190674,2.4750001430511475,test
1300,POINT (34.88607405878161 3.67860108846944),0,27.441665649414062,32.66666793823242,34.30833053588867,20.600000381469727,2.0316665172576904,2.1666667461395264,test
1301,POINT (36.74558669690902 -0.363817690068406),0,11.533333778381348,113.25,17.058332443237305,6.016666412353516,1.1325000524520874,2.191666603088379,test
1302,POINT (35.12861918549388 4.972175097601551),0,26.96666717529297,66.83333587646484,34.36666488647461,19.55000114440918,2.1649999618530273,2.0250000953674316,test
1303,POINT (40.30291522202233 2.223330328195815),0,26.558334350585938,29.66666603088379,31.808332443237305,21.308332443237305,2.0333335399627686,2.683333396911621,test
1304,POINT (40.62630872430535 1.738240074771274),0,28.225004196166992,29.75,33.75833511352539,22.67500114440918,2.1999998092651367,2.8583335876464844,test
1305,POINT (39.09018958846097 2.950965708332628),0,25.725000381469727,29.33333396911621,30.58333396911621,20.866666793823242,1.9783333539962769,2.5583336353302,test
1306,POINT (40.54546034873459 -0.202120938926893),0,28.02500343322754,29.75,32.77499771118164,23.233335494995117,2.3650002479553223,2.799999952316284,test
1307,POINT (39.49443146631476 2.142481952625058),0,27.28333282470703,26.58333396911621,33.0,21.566665649414062,2.073333501815796,2.5916666984558105,test
1308,POINT (34.7243773076401 0.52551444120992),0,20.608333587646484,145.5,26.858335494995117,14.34999942779541,1.6958335638046265,2.366666555404663,test
1309,POINT (38.443402583894915 2.223330328195815),0,26.41666603088379,25.5,31.83333396911621,20.975000381469727,2.0375001430511475,2.3583333492279053,test
1310,POINT (39.57527984188552 -0.444666065639163),0,28.48333168029785,29.08333396911621,33.64167022705078,23.349998474121094,2.301666736602783,2.4583332538604736,test
1311,POINT (37.47322207704583 3.355207586186412),0,26.40833282470703,19.08333396911621,32.06666946411133,20.749998092651367,1.9616669416427612,2.450000047683716,test
